subject,window,window_index,status,status_name,label_major,phase,t_start_sec,t_end_sec,major_ratio,subject_total_duration_sec,task4_duration_sec,bvp_missing_ratio,acc_missing_ratio,missing_flag,flatline_flag,clipping_ratio,clipping_flag,n_peaks,peak_sparse_flag,ibi_pass_ratio,valid_beat_ratio,ibi_plausibility,ibi_mean_sec,median_template_corr,notch_foot_peak_detectability,acc_diff_mean,acc_diff_exceed_ratio,acc_diff_flag,psd_corr_x,psd_corr_y,psd_corr_z,psd_corr_mag,psd_corr_max,psd_corr_flag,motion_score_raw,motion_score,SQI_stress_basic,SQI_stress_morph,hard_reject,motion_threshold_subject_p80,qc_relaxed_pass,TPV0,TPV1,TPV2,TPV3,TPV4,TPV5,TPV6,TPV7,TPV8,TPV9,TPV10,TPV11,TPV12,TPV13,TPV14,TPV15,TPV16,TPV17,TPV18,TPV19,TPV20,TPV21,TPV22,TPV23,TPV24,TPV25,TPV26,TPV27,TPV28,TPV29,TPV30,TPV31
subject_01,window11,11,1,stress,1,Task1,600.0,660.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.025,0,19,0,1.0,0.8333333333333334,1.0,3.125,0.6191607899181788,0.839832991361618,1.2980014085769653,0.8108389786347056,1,0.4154492342912319,0.7127744832425126,0.5858789943715693,-0.06415086223765622,0.7127744832425126,0,1.7751187086105347,1.0,0.619081570308787,-0.18525155468005083,1,1.0,0,0.18313243985176086,0.11744869500398636,0.2217082530260086,0.140516459941864,0.03857582435011864,0.04910147935152054,0.21222764253616333,0.0006271004676818848,0.018511265516281128,0.04328645393252373,2.083380937576294,4.1048197746276855,0.6207603812217712,0.037907954305410385,0.14482302963733673,1.2845333814620972,2.1894752979278564,0.6282680630683899,0.047432444989681244,0.1830073893070221,1.0672047138214111,0.6460761427879333,47.0,0.21222764253616333,0.20477744936943054,338.4214782714844,3.225133180618286,1.8033442497253418,0.04708120971918106,0.5972585678100586,0.002410955261439085,0.18325531482696533
subject_01,window12,12,1,stress,1,Task1,660.0,720.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.03333333333333333,0,18,0,1.0,0.6470588235294118,1.0,3.1470588235294117,0.5039335120745366,0.5189866721630096,2.0647852420806885,0.9228764981761334,1,0.3154016437053583,0.4320144626355205,0.43024730460753824,-0.4777254220981031,0.4320144626355205,0,2.4373087882995605,1.0,0.5100035830341257,-0.3501523068817899,1,1.0,0,0.19943314790725708,0.1382705569267273,0.23379454016685486,0.15255029499530792,0.03436139598488808,0.04275289177894592,0.18943649530410767,0.0005346164107322693,0.01631467044353485,0.043254584074020386,1.9069457054138184,3.6498465538024902,0.6650477051734924,0.04672815650701523,0.1802998185157776,1.7558624744415283,3.0932376384735107,0.687343180179596,0.05095899850130081,0.20104610919952393,1.2404115200042725,1.1212077140808105,33.0,0.18943649530410767,0.13934873044490814,354.3343505859375,2.8647773265838623,1.7876214981079102,0.04258827865123749,0.6009320020675659,0.0018278098432347178,0.09928100556135178
subject_01,window13,13,1,stress,1,Task1,720.0,780.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.029166666666666667,0,18,0,1.0,0.7647058823529411,1.0,3.2941176470588234,0.6904312037861019,0.6240898370742798,1.9042617082595825,0.9098488796248045,1,0.6272624424414319,0.74519214978158,0.5959894732247905,-0.6143758079344486,0.74519214978158,0,2.3751487731933594,1.0,0.6130117140770072,-0.24195797507902217,1,1.0,0,0.19495883584022522,0.15475983917713165,0.222441166639328,0.15870898962020874,0.027482330799102783,0.029353903606534004,0.15800420939922333,0.0005755871534347534,0.016353972256183624,0.02987968735396862,2.0773239135742188,5.891497611999512,1.0255417823791504,0.052139297127723694,0.14775285124778748,3.6200764179229736,15.40102481842041,1.061936378479004,0.059262387454509735,0.19255658984184265,3.374910831451416,14.250202178955078,48.0,0.15800420939922333,0.0750049352645874,274.5048522949219,3.398648500442505,1.2100811004638672,0.029449522495269775,0.5246278643608093,0.0008616516715846956,0.07761264592409134
subject_01,window14,14,0,normal,0,Rest2,780.0,840.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.0375,0,19,0,1.0,0.6666666666666666,1.0,2.9166666666666665,0.49645590045434684,0.7984012365341187,1.9853274822235107,0.815528921313184,1,0.6216664741455276,0.7457567380683643,0.6118276493763835,-0.18696422845275834,0.7457567380683643,0,2.7495765686035156,1.0,0.5156034368029708,-0.27628571575288363,1,1.0,0,0.22752955555915833,0.37728068232536316,0.2738073766231537,0.438666433095932,0.04627782851457596,0.07462402433156967,0.3263453245162964,0.0014129653573036194,0.019673943519592285,0.039000723510980606,2.864262580871582,7.166517734527588,2.3023910522460938,0.037396907806396484,0.13249728083610535,4.498130798339844,20.758853912353516,2.6045517921447754,0.03979789838194847,0.1576186716556549,4.237408638000488,18.329837799072266,40.0,0.3263453245162964,0.30216073989868164,230.9632110595703,2.9188530445098877,0.5432925224304199,0.05934327840805054,0.6251340508460999,0.005568745080381632,0.3084152936935425
subject_01,window15,15,0,normal,0,Rest2,840.0,900.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.0375,0,12,0,1.0,0.6363636363636364,1.0,4.363636363636363,0.8079223475420669,0.612538069486618,1.0007511377334595,0.6717040125065138,1,0.6289403983940018,0.5656666766452567,0.6735527021087164,-0.5559185360715573,0.6735527021087164,0,1.5660583972930908,1.0,0.5969221588080748,-0.25397580483373794,1,1.0,0,0.18088051676750183,0.1872844099998474,0.20415359735488892,0.22060489654541016,0.023273080587387085,0.042638204991817474,0.2063063383102417,0.0009097708389163017,0.008211212232708931,0.01546623557806015,3.352989912033081,11.301721572875977,0.7106935977935791,0.012901976704597473,0.08442512899637222,1.5134398937225342,1.5900416374206543,0.8599898219108582,0.013811747543513775,0.09163248538970947,1.6791256666183472,2.1944661140441895,24.0,0.2063063383102417,0.07732382416725159,226.76487731933594,2.250960350036621,1.4658585786819458,0.033188506960868835,0.6833141446113586,0.0018180166371166706,0.0566316694021225
subject_01,window16,16,1,stress,1,Task2,900.0,960.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.029166666666666667,0,17,0,1.0,0.5,1.0,3.265625,0.22223060632642588,0.5441837310791016,1.5126912593841553,0.7764460656591975,1,0.6681417626422711,0.7223339404325443,0.664063807071169,-0.2903338235900512,0.7223339404325443,0,2.024385929107666,1.0,0.36666918189792774,-0.4583964156486181,1,1.0,0,0.17646661400794983,0.12090285122394562,0.21007132530212402,0.1475936770439148,0.03360472247004509,0.043930139392614365,0.2515800893306732,2.2426247596740723e-05,0.01785115897655487,0.0385650172829628,2.8058507442474365,10.293522834777832,0.5054954290390015,0.014256391674280167,0.13714730739593506,0.966689944267273,0.006778081879019737,0.5932939052581787,0.015290100127458572,0.15553343296051025,0.9695287346839905,-0.11994215101003647,48.0,0.2515800893306732,0.10641959309577942,11213.109375,3.245424270629883,2.003443479537964,0.04055647924542427,0.5908626317977905,0.0019298571860417724,0.1468384563922882
subject_01,window17,17,1,stress,1,Task2,960.0,1020.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.0375,0,15,0,1.0,0.8571428571428571,1.0,4.017857142857143,0.10752815513443459,0.6999925374984741,1.0845997333526611,0.8092756644085461,1,0.4386106591468233,0.49178815842231344,0.4827898213886532,0.048093172399802396,0.49178815842231344,0,1.5699492692947388,1.0,0.47511558939747334,-0.3409769696989158,1,1.0,0,0.1429777890443802,0.10759198665618896,0.1686285138130188,0.12888571619987488,0.025650719180703163,0.029325038194656372,0.1324175000190735,6.138905882835388e-05,0.018073096871376038,0.02224748767912388,2.1541101932525635,4.571714878082275,0.6092633605003357,0.030175305902957916,0.11862912029027939,2.3953161239624023,7.265810012817383,0.6763659119606018,0.03140372782945633,0.13631601631641388,2.204474449157715,5.722788333892822,43.0,0.1324175000190735,0.12286019325256348,2156.669921875,3.2576940059661865,1.5143901109695435,0.028098508715629578,0.5349763631820679,0.0008599578286521137,0.06527043879032135
subject_01,window18,18,1,stress,1,Task2,1020.0,1080.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.03333333333333333,0,14,0,1.0,0.6923076923076923,1.0,3.9615384615384617,0.29951527108217646,0.8713002800941467,1.8355052471160889,0.9359041167274622,1,0.49435569490079095,0.43384223607136535,0.44601239455660296,-0.37246098216180656,0.49435569490079095,0,2.283214807510376,1.0,0.46677765824773,-0.29960380451361157,1,1.0,0,0.14124687016010284,0.0629081204533577,0.15866687893867493,0.07352626323699951,0.01742001809179783,0.018529314547777176,0.07335229218006134,0.00033889710903167725,0.008512720465660095,0.021037906408309937,1.5015151500701904,1.6569693088531494,0.29879307746887207,0.047370653599500656,0.13459371030330658,0.7316728830337524,-0.1263168901205063,0.3514578342437744,0.04859895259141922,0.1456831395626068,0.8372237682342529,0.20757260918617249,39.0,0.07335229218006134,0.07063707709312439,216.437744140625,3.164592981338501,2.1214308738708496,0.019358210265636444,0.5413842797279358,0.0003433354722801596,0.02522490732371807
subject_01,window19,19,1,stress,1,Task2,1080.0,1140.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.025,0,18,0,1.0,0.7058823529411765,1.0,3.4411764705882355,0.7062784523922757,0.8879849016666412,2.2752432823181152,0.9140177175612298,1,0.5847273131928032,0.5678505186209071,0.4964814811824874,-0.36110548389324615,0.5847273131928032,0,2.8897438049316406,1.0,0.5942364768941534,-0.1896694556029178,1,1.0,0,0.20779430866241455,0.15559127926826477,0.2439301460981369,0.17222851514816284,0.036135829985141754,0.043888483196496964,0.23592063784599304,0.00024025235325098038,0.018130749464035034,0.03936915472149849,2.622396230697632,8.127105712890625,1.0361998081207275,0.009785769507288933,0.17740441858768463,3.5600485801696777,16.13446044921875,1.1177334785461426,0.010026021860539913,0.21420378983020782,3.089660406112671,12.947416305541992,43.0,0.23592063784599304,0.13915103673934937,981.9292602539062,3.2384588718414307,1.3197431564331055,0.040232811123132706,0.5437423586845398,0.0019261989509686828,0.13897587358951569
subject_01,window20,20,1,stress,1,Task2,1140.0,1200.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.025,0,18,0,1.0,0.8235294117647058,1.0,3.338235294117647,0.3428310548526634,0.8488894999027252,2.7206287384033203,0.9166232412714955,1,0.647918893828236,0.7010404027574856,0.7074881014219339,-0.3693280408301195,0.7074881014219339,0,3.3053674697875977,1.0,0.5322610811616814,-0.25501103778174117,1,1.0,0,0.2087402641773224,0.11653058230876923,0.24106325209140778,0.13069650530815125,0.03232299163937569,0.03076624870300293,0.11057126522064209,0.000594019889831543,0.023989491164684296,0.03884878754615784,1.0853279829025269,0.2141016274690628,0.636202335357666,0.0796855017542839,0.17683547735214233,1.7566722631454468,3.2266845703125,0.6938698887825012,0.08191041648387909,0.2041902244091034,1.4605305194854736,2.1520276069641113,46.0,0.11057126522064209,0.10827811062335968,186.13754272460938,3.389193534851074,1.7392542362213135,0.03368855640292168,0.5097950100898743,0.0009465620387345552,0.09160153567790985
subject_01,window21,21,0,normal,0,Rest3,1200.0,1260.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.05,0,12,0,0.9090909090909091,0.8181818181818182,0.9090909090909091,5.0227272727272725,0.7503882604333386,0.6756247282028198,0.9320985674858093,0.7316310578426264,1,0.6913361530009896,0.6400146729240856,0.5767652492893697,0.03432756379370451,0.6913361530009896,0,1.3396345376968384,1.0,0.6342073872209107,-0.21622402556823306,1,1.0,0,0.19219155609607697,0.11067245155572891,0.2265547811985016,0.1318960189819336,0.03436323627829552,0.038738153874874115,0.1367759108543396,0.000506177544593811,0.019724763929843903,0.03562925010919571,1.3884170055389404,0.7306262850761414,0.6875498294830322,0.049537982791662216,0.18296486139297485,2.299891471862793,8.199782371520996,0.7807613015174866,0.06157749146223068,0.2096584439277649,1.9046554565429688,5.887537479400635,38.0,0.1367759108543396,0.12333343923091888,270.2079772949219,3.081130027770996,1.5471389293670654,0.04015541821718216,0.5689030289649963,0.00150064448826015,0.10189610719680786
subject_01,window22,22,0,normal,0,Rest3,1260.0,1320.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.025,0,9,0,0.75,0.5,0.75,6.6875,0.39663630000550093,0.6590391993522644,0.902377188205719,0.7123501823866597,1,0.5635475975291654,0.47153911955975875,0.47523940341988724,-0.20319266491989957,0.5635475975291654,0,1.3674142360687256,1.0,0.3689908900016503,-0.43608112516055864,1,1.0,0,0.14598150551319122,0.17605610191822052,0.1677001267671585,0.20848488807678223,0.021718623116612434,0.03672836348414421,0.1744808554649353,0.00012102164328098297,0.009106054902076721,0.016664208844304085,2.829124689102173,7.71342134475708,0.9945561289787292,0.011966155841946602,0.09611531347036362,3.3716049194335938,12.609457969665527,1.1690369844436646,0.013887818902730942,0.10631215572357178,3.341869831085205,12.377755165100098,36.0,0.1744808554649353,0.12971854209899902,1441.613525390625,2.709825277328491,1.1666903495788574,0.03009619191288948,0.6736197471618652,0.001348972669802606,0.06554416567087173
subject_01,window23,23,1,stress,1,Task3,1320.0,1380.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.029166666666666667,0,10,0,0.8888888888888888,0.6666666666666666,0.8888888888888888,5.194444444444445,0.9589306383546169,0.5667676329612732,0.9230765104293823,0.7008858780614904,1,0.6110086963460547,0.6192605473724011,0.5639198006887594,-0.34888931194059375,0.6192605473724011,0,1.2211546897888184,1.0,0.6321236359508295,-0.24079765439324974,1,1.0,0,0.18870331346988678,0.11911381036043167,0.22118277847766876,0.14943109452724457,0.03247946873307228,0.044966135174036026,0.19145438075065613,0.0004024989902973175,0.013675183057785034,0.02243841253221035,2.0045156478881836,3.337411880493164,0.43172451853752136,0.029187513515353203,0.18577896058559418,0.3633469343185425,-1.0248174667358398,0.58675616979599,0.02959001250565052,0.2127220332622528,0.577502965927124,-0.6329314112663269,39.0,0.19145438075065613,0.15796875953674316,475.6524353027344,2.9523658752441406,2.1681594848632812,0.04192256182432175,0.6288222074508667,0.0020219534635543823,0.11999790370464325
subject_01,window24,24,1,stress,1,Task3,1380.0,1440.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.03333333333333333,0,14,0,1.0,0.7692307692307693,1.0,4.230769230769231,0.5677803212910433,0.7120692133903503,1.7286524772644043,0.8457529963522668,1,0.5930724201573774,0.744529760950238,0.6836673990202164,-0.24691885161499252,0.744529760950238,0,2.4021387100219727,1.0,0.5780264040796207,-0.24926838556042075,1,1.0,0,0.16141410171985626,0.11615249514579773,0.18763810396194458,0.13506808876991272,0.026223991066217422,0.02779444307088852,0.11644968390464783,0.0013822615146636963,0.01647789776325226,0.027044709771871567,1.6299424171447754,1.9321222305297852,0.5000354647636414,0.03373151645064354,0.12219586968421936,1.2319693565368652,0.8818167448043823,0.5636127591133118,0.04684937372803688,0.1320011168718338,1.2369179725646973,0.6341646313667297,39.0,0.11644968390464783,0.09432679414749146,84.24516296386719,3.200084924697876,1.8503265380859375,0.028271043673157692,0.5252088308334351,0.0007725310861133039,0.05694892257452011
subject_01,window25,25,1,stress,1,Task3,1440.0,1500.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.03333333333333333,0,17,0,1.0,0.75,1.0,3.265625,0.4824010741877522,0.7963244915008545,2.4736549854278564,0.890568004168838,1,0.7422533789953429,0.6399700920136207,0.6854196248569259,-0.307415804933175,0.7422533789953429,0,3.030449390411377,1.0,0.5447203222563257,-0.25531860857784827,1,1.0,0,0.17431259155273438,0.08007826656103134,0.20277772843837738,0.09525029361248016,0.028465133160352707,0.029109954833984375,0.11436828970909119,0.0009738430380821228,0.01946432888507843,0.021928779780864716,1.5587202310562134,1.576042652130127,0.39626750349998474,0.07228211313486099,0.16293568909168243,0.9677330255508423,0.20548482239246368,0.5106357932090759,0.08332473039627075,0.18094515800476074,1.269740343093872,1.5388120412826538,35.0,0.11436828970909119,0.10514706373214722,117.43896484375,3.1079931259155273,1.8987512588500977,0.029941095039248466,0.5108993053436279,0.000847389514092356,0.05801786854863167
subject_01,window26,26,0,normal,0,Rest4,1500.0,1560.0,1.0,2505.0,585.0,0.0,0.0,0,0,0.029166666666666667,0,16,0,1.0,0.8,1.0,3.3,0.617489973975303,0.8526539206504822,1.7995651960372925,0.8332464825429912,1,0.6235520092593152,0.7563803102843919,0.7004610641331304,-0.30315548137257,0.7563803102843919,0,2.450174331665039,1.0,0.605246992192591,-0.19246402634355375,1,1.0,0,0.22184094786643982,0.17435505986213684,0.2545304596424103,0.19874465465545654,0.03268951177597046,0.03747083619236946,0.1501067876815796,0.001247800886631012,0.015528574585914612,0.03600721061229706,1.764184594154358,2.37206768989563,0.8093196749687195,0.037119824439287186,0.17243315279483795,1.6338547468185425,2.283118486404419,0.9594264626502991,0.038635119795799255,0.19721513986587524,1.7148865461349487,2.9055604934692383,38.0,0.1501067876815796,0.13897806406021118,120.29610443115234,3.1104869842529297,1.804330587387085,0.03725619986653328,0.5548534393310547,0.001404063543304801,0.09396137297153473
